S6 Preheat,,
blank,"Date : 15/07/2021, 08:47:57",
635,0.445,35.9
636,0.445,35.9
637,0.445,35.9
638,0.445,35.9
639,0.445,35.9
640,0.445,35.9
641,0.444,36
642,0.444,36
643,0.444,36
644,0.443,36
645,0.443,36.1
646,0.442,36.1
647,0.441,36.2
648,0.441,36.2
649,0.441,36.2
650,0.441,36.2
651,0.441,36.2
652,0.441,36.2
653,0.441,36.2
654,0.441,36.2
655,0.44,36.3
656,0.439,36.4
657,0.437,36.5
658,0.437,36.5
659,0.437,36.5
660,0.438,36.5
661,0.439,36.4
662,0.439,36.4
663,0.439,36.4
664,0.438,36.5
665,0.437,36.6
666,0.436,36.6
667,0.435,36.7
668,0.435,36.7
669,0.435,36.8
670,0.435,36.8
671,0.434,36.8
672,0.433,36.9
673,0.432,37
674,0.432,37
675,0.431,37
676,0.431,37.1
677,0.43,37.2
678,0.428,37.3
679,0.427,37.4
680,0.427,37.4
681,0.427,37.4
682,0.427,37.4
683,0.427,37.5
684,0.426,37.5
685,0.425,37.6
686,0.425,37.6
687,0.424,37.7
688,0.422,37.8
689,0.422,37.8
690,0.421,38
691,0.42,38
692,0.42,38.1
693,0.419,38.1
694,0.418,38.2
695,0.417,38.3
696,0.414,38.5
697,0.413,38.7
698,0.412,38.7
699,0.413,38.7
700,0.413,38.6
701,0.414,38.6
702,0.414,38.6
703,0.413,38.6
704,0.413,38.7
705,0.411,38.8
706,0.41,38.9
707,0.409,39
708,0.407,39.1
709,0.406,39.2
710,0.405,39.3
711,0.405,39.4
712,0.404,39.4
713,0.403,39.5
714,0.402,39.6
715,0.401,39.8
716,0.401,39.7
717,0.401,39.7
718,0.401,39.8
719,0.4,39.8
720,0.4,39.8
721,0.399,39.9
722,0.398,40
723,0.397,40.1
724,0.396,40.2
725,0.396,40.2
726,0.393,40.4
727,0.392,40.6
728,0.391,40.6
729,0.392,40.5
730,0.392,40.5
731,0.392,40.5
732,0.392,40.6
733,0.391,40.6
734,0.391,40.7
735,0.391,40.7
736,0.39,40.7
737,0.388,40.9
738,0.384,41.3
739,0.382,41.5
740,0.38,41.6
741,0.379,41.8
742,0.379,41.8
743,0.379,41.8
744,0.376,42
745,0.376,42.1
746,0.375,42.1
747,0.374,42.3
748,0.372,42.5
749,0.371,42.6
750,0.37,42.6
751,0.37,42.7
752,0.37,42.7
753,0.37,42.7
754,0.368,42.9
755,0.368,42.9
756,0.368,42.9
757,0.366,43
758,0.363,43.3
759,0.361,43.6
760,0.36,43.7
761,0.36,43.7
762,0.359,43.8
763,0.357,43.9
764,0.356,44.1
765,0.356,44.1
766,0.357,44
767,0.357,44
768,0.357,43.9
769,0.357,44
770,0.357,44
771,0.355,44.2
772,0.355,44.2
773,0.355,44.2
774,0.355,44.2
775,0.353,44.4
776,0.353,44.4
777,0.353,44.4
778,0.351,44.6
779,0.351,44.6
780,0.349,44.8
781,0.347,44.9
782,0.347,45
783,0.343,45.4
784,0.343,45.4
785,0.343,45.4
786,0.343,45.4
787,0.342,45.4
788,0.34,45.7
789,0.34,45.7
790,0.34,45.7
791,0.339,45.8
792,0.339,45.9
793,0.339,45.9
794,0.339,45.9
795,0.339,45.9
796,0.339,45.9
797,0.339,45.9
798,0.339,45.9
799,0.338,46
800,0.336,46.1
801,0.334,46.4
802,0.332,46.5
803,0.331,46.7
804,0.328,46.9
805,0.327,47.1
806,0.326,47.2
807,0.325,47.3
808,0.324,47.4
809,0.323,47.5
810,0.323,47.5
811,0.323,47.6
812,0.321,47.7
813,0.321,47.8
814,0.32,47.9
815,0.32,47.9
816,0.319,48
817,0.318,48.1
818,0.318,48.1
819,0.317,48.2
820,0.317,48.2
821,0.311,48.8
822,0.302,49.8
823,0.3,50.2
824,0.3,50.1
825,0.313,48.7
826,0.313,48.7
827,0.312,48.7
828,0.31,48.9
829,0.311,48.8
830,0.312,48.7
831,0.312,48.7
832,0.311,48.9
833,0.308,49.2
834,0.305,49.5
835,0.305,49.5
836,0.308,49.2
837,0.309,49.1
838,0.309,49.1
839,0.309,49.1
840,0.307,49.3
841,0.307,49.3
842,0.305,49.5
843,0.307,49.3
844,0.306,49.4
845,0.306,49.4
846,0.306,49.4
847,0.307,49.4
848,0.306,49.4
849,0.309,49.1
850,0.305,49.5
851,0.303,49.8
852,0.303,49.8
853,0.302,49.9
854,0.302,49.9
855,0.3,50.1
856,0.299,50.2
857,0.3,50.2
858,0.299,50.2
859,0.299,50.2
860,0.299,50.3
861,0.298,50.3
862,0.298,50.4
863,0.298,50.3
864,0.297,50.5
865,0.297,50.4
866,0.297,50.4
867,0.297,50.5
868,0.297,50.5
869,0.296,50.5
870,0.294,50.8
871,0.294,50.8
872,0.293,50.9
873,0.292,51.1
874,0.291,51.2
875,0.29,51.3
876,0.29,51.3
877,0.29,51.2
878,0.29,51.3
879,0.29,51.3
880,0.287,51.7
881,0.281,52.3
882,0.274,53.2
883,0.274,53.2
884,0.28,52.5
885,0.281,52.4
886,0.282,52.2
887,0.283,52.1
888,0.284,52
889,0.283,52.1
890,0.283,52.1
891,0.284,52.1
892,0.284,52.1
893,0.283,52.1
894,0.283,52.1
895,0.282,52.3
896,0.282,52.3
897,0.282,52.3
898,0.282,52.2
899,0.282,52.3
900,0.281,52.3
901,0.281,52.4
902,0.281,52.4
903,0.28,52.5
904,0.277,52.9
905,0.276,53
906,0.278,52.7
907,0.279,52.6
908,0.28,52.5
909,0.28,52.5
910,0.28,52.5
911,0.28,52.5
912,0.28,52.5
913,0.279,52.5
914,0.278,52.7
915,0.278,52.7
916,0.27,53.7
917,0.27,53.7
918,0.272,53.4
919,0.274,53.2
920,0.274,53.2
921,0.274,53.2
922,0.274,53.2
923,0.274,53.2
924,0.274,53.2
925,0.274,53.2
926,0.274,53.2
927,0.274,53.2
928,0.274,53.2
929,0.274,53.2
930,0.273,53.3
931,0.274,53.2
932,0.274,53.2
933,0.274,53.2
934,0.273,53.3
935,0.273,53.3
936,0.273,53.4
937,0.272,53.4
938,0.272,53.5
939,0.271,53.5
940,0.27,53.7
941,0.27,53.7
942,0.27,53.7
943,0.27,53.7
944,0.269,53.9
945,0.269,53.9
946,0.269,53.9
947,0.269,53.9
948,0.268,53.9
949,0.269,53.9
950,0.279,52.6
951,0.287,51.6
952,0.289,51.4
953,0.291,51.1
954,0.292,51
955,0.295,50.6
956,0.298,50.4
957,0.301,50
958,0.302,49.8
959,0.303,49.7
960,0.306,49.5
961,0.306,49.4
962,0.308,49.2
963,0.309,49
964,0.311,48.9
965,0.312,48.7
966,0.313,48.7
967,0.315,48.4
968,0.319,48
969,0.322,47.7
970,0.327,47.1
971,0.328,47
972,0.328,47
973,0.326,47.3
974,0.321,47.7
975,0.319,47.9
976,0.319,47.9
977,0.319,48
978,0.319,48
979,0.312,48.8
980,0.297,50.4
981,0.295,50.7
982,0.295,50.8
983,0.288,51.5
984,0.289,51.4
985,0.291,51.2
986,0.295,50.7
987,0.303,49.8
988,0.311,48.8
989,0.313,48.7
990,0.314,48.5
991,0.312,48.8
992,0.311,48.8
993,0.3,50.2
994,0.292,51.1
995,0.288,51.5
996,0.287,51.6
997,0.287,51.6
998,0.285,51.9
999,0.284,51.9
"1,000.00",0.288,51.6
"1,001.00",0.29,51.2
"1,002.00",0.291,51.2
"1,003.00",0.294,50.8
"1,004.00",0.296,50.6
"1,005.00",0.297,50.5
"1,006.00",0.297,50.5
"1,007.00",0.298,50.4
"1,008.00",0.298,50.4
"1,009.00",0.298,50.4
"1,010.00",0.295,50.6
"1,011.00",0.295,50.6
"1,012.00",0.293,51
"1,013.00",0.293,51
"1,014.00",0.292,51.1
"1,015.00",0.292,51.1
"1,016.00",0.293,50.9
"1,017.00",0.293,50.9
"1,018.00",0.293,50.9
"1,019.00",0.295,50.7
"1,020.00",0.295,50.7
"1,021.00",0.296,50.6
"1,022.00",0.297,50.5
"1,023.00",0.298,50.3
"1,024.00",0.302,49.9
"1,025.00",0.302,49.9
"1,026.00",0.303,49.8
"1,027.00",0.306,49.4
"1,028.00",0.307,49.3
"1,029.00",0.309,49.1
"1,030.00",0.31,48.9
"1,031.00",0.311,48.8
"1,032.00",0.312,48.8
"1,033.00",0.312,48.8
"1,034.00",0.315,48.4
"1,035.00",0.315,48.4
"1,036.00",0.319,48
"1,037.00",0.319,48
"1,038.00",0.32,47.8
"1,039.00",0.322,47.7
"1,040.00",0.328,46.9
"1,041.00",0.331,46.7
"1,042.00",0.331,46.6
"1,043.00",0.332,46.6
"1,044.00",0.331,46.7
"1,045.00",0.334,46.4
"1,046.00",0.338,45.9
"1,047.00",0.338,45.9
"1,048.00",0.338,46
"1,049.00",0.337,46
"1,050.00",0.337,46
"1,051.00",0.336,46.1
"1,052.00",0.336,46.1
"1,053.00",0.336,46.2
"1,054.00",0.335,46.2
"1,055.00",0.335,46.2
"1,056.00",0.338,45.9
"1,057.00",0.343,45.4
"1,058.00",0.351,44.6
"1,059.00",0.356,44.1
"1,060.00",0.36,43.6
"1,061.00",0.36,43.6
"1,062.00",0.364,43.2
"1,063.00",0.364,43.3
"1,064.00",0.366,43
"1,065.00",0.367,43
"1,066.00",0.368,42.8
"1,067.00",0.37,42.7
"1,068.00",0.376,42.1
"1,069.00",0.384,41.3
"1,070.00",0.384,41.3
"1,071.00",0.384,41.3
"1,072.00",0.384,41.3
"1,073.00",0.384,41.3
"1,074.00",0.384,41.3
"1,075.00",0.384,41.3
"1,076.00",0.387,41.1
"1,077.00",0.387,41
"1,078.00",0.387,41
"1,079.00",0.387,41.1
"1,080.00",0.39,40.7
"1,081.00",0.394,40.4
"1,082.00",0.396,40.2
"1,083.00",0.395,40.2
"1,084.00",0.397,40.1
"1,085.00",0.397,40.1
"1,086.00",0.396,40.2
"1,087.00",0.4,39.8
"1,088.00",0.397,40.1
"1,089.00",0.402,39.7
"1,090.00",0.404,39.5
"1,091.00",0.405,39.4
"1,092.00",0.405,39.3
"1,093.00",0.396,40.2
"1,094.00",0.392,40.6
"1,095.00",0.389,40.8
"1,096.00",0.389,40.8
"1,097.00",0.39,40.8
"1,098.00",0.39,40.7
"1,099.00",0.392,40.5
"1,100.00",0.328,46.9
,,
,,
S6 Irrad 1 7,,
S6 Irrad 1 7 3,"Date : 15/07/2021, 13:50:08",
Wavelength (nm),ABS,%T
190,2.266,0.5
191,2.353,0.4
192,2.379,0.4
193,2.454,0.4
194,2.516,0.3
195,2.573,0.3
196,2.596,0.3
197,2.615,0.2
198,2.688,0.2
199,2.689,0.2
200,2.688,0.2
201,2.695,0.2
202,2.705,0.2
203,2.772,0.2
204,2.83,0.1
205,2.856,0.1
206,2.856,0.1
207,2.857,0.1
208,2.849,0.1
209,2.844,0.1
210,2.848,0.1
211,2.85,0.1
212,2.867,0.1
213,2.901,0.1
214,2.907,0.1
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0.1
225,3,0.1
226,3,0.1
227,3,0.1
228,3,0.1
229,3,0.1
230,2.977,0.1
231,2.912,0.1
232,2.825,0.1
233,2.736,0.2
234,2.658,0.2
235,2.578,0.3
236,2.509,0.3
237,2.437,0.4
238,2.363,0.4
239,2.286,0.5
240,2.207,0.6
241,2.137,0.7
242,2.085,0.8
243,2.041,0.9
244,1.999,1
245,1.936,1.2
246,1.872,1.3
247,1.825,1.5
248,1.792,1.6
249,1.763,1.7
250,1.727,1.9
251,1.682,2.1
252,1.64,2.3
253,1.603,2.5
254,1.573,2.7
255,1.543,2.9
256,1.514,3.1
257,1.48,3.3
258,1.451,3.5
259,1.421,3.8
260,1.402,4
261,1.39,4.1
262,1.384,4.1
263,1.376,4.2
264,1.364,4.3
265,1.351,4.5
266,1.337,4.6
267,1.326,4.7
268,1.32,4.8
269,1.315,4.8
270,1.31,4.9
271,1.304,5
272,1.302,5
273,1.304,5
274,1.306,4.9
275,1.306,4.9
276,1.306,4.9
277,1.306,4.9
278,1.306,4.9
279,1.307,4.9
280,1.307,4.9
281,1.307,4.9
282,1.31,4.9
283,1.312,4.9
284,1.315,4.8
285,1.317,4.8
286,1.318,4.8
287,1.322,4.8
288,1.325,4.7
289,1.329,4.7
290,1.329,4.7
291,1.33,4.7
292,1.334,4.6
293,1.334,4.6
294,1.331,4.7
295,1.331,4.7
296,1.331,4.7
297,1.334,4.6
298,1.334,4.6
299,1.339,4.6
300,1.338,4.6
301,1.336,4.6
302,1.334,4.6
303,1.332,4.7
304,1.327,4.7
305,1.321,4.8
306,1.313,4.9
307,1.306,4.9
308,1.297,5
309,1.292,5.1
310,1.289,5.1
311,1.284,5.2
312,1.277,5.3
313,1.267,5.4
314,1.257,5.5
315,1.254,5.6
316,1.25,5.6
317,1.238,5.8
318,1.223,6
319,1.215,6.1
320,1.206,6.2
321,1.19,6.5
322,1.172,6.7
323,1.162,6.9
324,1.158,6.9
325,1.152,7
326,1.144,7.2
327,1.134,7.4
328,1.119,7.6
329,1.107,7.8
330,1.094,8.1
331,1.081,8.3
332,1.073,8.5
333,1.066,8.6
334,1.058,8.7
335,1.047,9
336,1.036,9.2
337,1.026,9.4
338,1.016,9.6
339,1.005,9.9
340,0.993,10.2
341,0.981,10.4
342,0.97,10.7
343,0.963,10.9
344,0.96,11
345,0.958,11
346,0.949,11.2
347,0.937,11.6
348,0.926,11.9
349,0.918,12.1
350,0.908,12.4
351,0.898,12.6
352,0.891,12.9
353,0.884,13.1
354,0.875,13.3
355,0.868,13.6
356,0.868,13.6
357,0.865,13.6
358,0.855,14
359,0.849,14.1
360,0.849,14.1
361,0.856,13.9
362,0.856,13.9
363,0.852,14.1
364,0.843,14.3
365,0.837,14.6
366,0.829,14.8
367,0.824,15
368,0.815,15.3
369,0.809,15.5
370,0.803,15.7
371,0.8,15.8
372,0.792,16.1
373,0.785,16.4
374,0.779,16.6
375,0.773,16.9
376,0.777,16.7
377,0.782,16.5
378,0.782,16.5
379,0.777,16.7
380,0.771,17
381,0.765,17.2
382,0.763,17.3
383,0.761,17.3
384,0.758,17.5
385,0.757,17.5
386,0.755,17.6
387,0.754,17.6
388,0.749,17.8
389,0.741,18.2
390,0.728,18.7
391,0.722,19
392,0.72,19.1
393,0.716,19.2
394,0.716,19.2
395,0.715,19.3
396,0.712,19.4
397,0.708,19.6
398,0.706,19.7
399,0.701,19.9
400,0.696,20.1
401,0.692,20.3
402,0.688,20.5
403,0.689,20.5
404,0.689,20.5
405,0.688,20.5
406,0.685,20.6
407,0.683,20.7
408,0.679,21
409,0.676,21.1
410,0.676,21.1
411,0.675,21.1
412,0.671,21.3
413,0.668,21.5
414,0.667,21.5
415,0.664,21.7
416,0.661,21.8
417,0.659,21.9
418,0.655,22.1
419,0.652,22.3
420,0.65,22.4
421,0.65,22.4
422,0.649,22.4
423,0.649,22.5
424,0.648,22.5
425,0.648,22.5
426,0.647,22.6
427,0.646,22.6
428,0.644,22.7
429,0.642,22.8
430,0.641,22.9
431,0.638,23
432,0.638,23
433,0.636,23.1
434,0.634,23.2
435,0.631,23.4
436,0.63,23.5
437,0.627,23.6
438,0.625,23.7
439,0.622,23.9
440,0.62,24
441,0.62,24
442,0.619,24
443,0.618,24.1
444,0.616,24.2
445,0.613,24.4
446,0.612,24.5
447,0.61,24.5
448,0.61,24.6
449,0.608,24.6
450,0.607,24.7
451,0.606,24.8
452,0.604,24.9
453,0.603,25
454,0.602,25
455,0.599,25.2
456,0.597,25.3
457,0.593,25.5
458,0.59,25.7
459,0.588,25.8
460,0.588,25.8
461,0.59,25.7
462,0.59,25.7
463,0.588,25.8
464,0.587,25.9
465,0.584,26
466,0.583,26.1
467,0.581,26.2
468,0.58,26.3
469,0.579,26.4
470,0.578,26.4
471,0.576,26.6
472,0.574,26.6
473,0.571,26.9
474,0.569,27
475,0.567,27.1
476,0.566,27.2
477,0.564,27.3
478,0.562,27.4
479,0.559,27.6
480,0.554,27.9
481,0.548,28.3
482,0.542,28.7
483,0.54,28.8
484,0.546,28.5
485,0.549,28.3
486,0.547,28.4
487,0.546,28.5
488,0.546,28.5
489,0.544,28.6
490,0.54,28.8
491,0.539,28.9
492,0.541,28.7
493,0.542,28.7
494,0.539,28.9
495,0.535,29.2
496,0.533,29.3
497,0.532,29.4
498,0.532,29.4
499,0.531,29.4
500,0.529,29.6
501,0.527,29.7
502,0.524,29.9
503,0.523,30
504,0.521,30.1
505,0.519,30.3
506,0.518,30.3
507,0.515,30.5
508,0.514,30.6
509,0.513,30.7
510,0.51,30.9
511,0.509,31
512,0.509,31
513,0.508,31
514,0.506,31.2
515,0.503,31.4
516,0.5,31.6
517,0.499,31.7
518,0.5,31.7
519,0.5,31.6
520,0.499,31.7
521,0.497,31.8
522,0.494,32.1
523,0.49,32.4
524,0.488,32.5
525,0.486,32.7
526,0.483,32.9
527,0.484,32.8
528,0.491,32.3
529,0.495,32
530,0.491,32.3
531,0.487,32.6
532,0.486,32.6
533,0.487,32.6
534,0.487,32.6
535,0.483,32.9
536,0.483,32.9
537,0.48,33.1
538,0.476,33.4
539,0.471,33.8
540,0.471,33.8
541,0.477,33.4
542,0.48,33.1
543,0.48,33.1
544,0.479,33.2
545,0.476,33.4
546,0.475,33.5
547,0.475,33.5
548,0.475,33.5
549,0.474,33.5
550,0.471,33.8
551,0.47,33.9
552,0.469,33.9
553,0.469,33.9
554,0.468,34
555,0.467,34.1
556,0.466,34.2
557,0.465,34.2
558,0.464,34.3
559,0.463,34.4
560,0.459,34.7
561,0.457,34.9
562,0.455,35.1
563,0.454,35.2
564,0.452,35.3
565,0.452,35.4
566,0.452,35.3
567,0.452,35.3
568,0.452,35.3
569,0.45,35.5
570,0.45,35.5
571,0.449,35.5
572,0.45,35.5
573,0.45,35.5
574,0.45,35.5
575,0.451,35.4
576,0.451,35.4
577,0.452,35.3
578,0.452,35.4
579,0.451,35.4
580,0.45,35.5
581,0.45,35.5
582,0.449,35.6
583,0.449,35.6
584,0.448,35.7
585,0.447,35.7
586,0.447,35.7
587,0.446,35.8
588,0.446,35.8
589,0.446,35.8
590,0.447,35.8
591,0.446,35.8
592,0.446,35.8
593,0.445,35.9
594,0.444,36
595,0.444,36
596,0.445,35.9
597,0.446,35.8
598,0.446,35.8
599,0.445,35.9
600,0.445,35.9
601,0.443,36.1
602,0.442,36.2
603,0.441,36.2
604,0.442,36.1
605,0.445,35.9
606,0.446,35.8
607,0.446,35.8
608,0.444,36
609,0.445,35.9
610,0.446,35.8
611,0.446,35.8
612,0.447,35.8
613,0.447,35.8
614,0.446,35.8
615,0.445,35.9
616,0.445,35.9
617,0.444,35.9
618,0.444,35.9
619,0.444,36
620,0.444,36
621,0.444,36
622,0.444,36
623,0.443,36.1
624,0.442,36.1
625,0.442,36.1
626,0.443,36.1
627,0.444,36
628,0.445,35.9
629,0.445,35.9
630,0.445,35.9
631,0.443,36
632,0.443,36.1
633,0.443,36.1
634,0.443,36.1
635,0.443,36.1
636,0.443,36
637,0.443,36
638,0.443,36
639,0.443,36.1
640,0.443,36.1
641,0.443,36.1
642,0.442,36.1
643,0.442,36.1
644,0.441,36.2
645,0.441,36.2
646,0.441,36.2
647,0.44,36.3
648,0.44,36.3
649,0.439,36.4
650,0.439,36.4
651,0.439,36.4
652,0.439,36.4
653,0.439,36.4
654,0.439,36.4
655,0.439,36.4
656,0.436,36.6
657,0.435,36.7
658,0.435,36.8
659,0.435,36.8
660,0.435,36.7
661,0.436,36.7
662,0.436,36.6
663,0.437,36.6
664,0.436,36.7
665,0.435,36.7
666,0.434,36.8
667,0.433,36.9
668,0.433,36.9
669,0.432,37
670,0.432,37
671,0.432,37
672,0.43,37.1
673,0.43,37.1
674,0.43,37.1
675,0.429,37.3
676,0.428,37.3
677,0.426,37.5
678,0.425,37.6
679,0.424,37.7
680,0.424,37.7
681,0.424,37.7
682,0.424,37.7
683,0.423,37.7
684,0.423,37.7
685,0.423,37.7
686,0.422,37.9
687,0.421,38
688,0.42,38
689,0.42,38
690,0.419,38.1
691,0.418,38.2
692,0.418,38.2
693,0.417,38.3
694,0.415,38.5
695,0.414,38.6
696,0.412,38.7
697,0.41,38.9
698,0.409,39
699,0.409,39
700,0.411,38.8
701,0.411,38.8
702,0.411,38.8
703,0.411,38.8
704,0.409,39
705,0.408,39.1
706,0.408,39.1
707,0.407,39.2
708,0.405,39.3
709,0.404,39.4
710,0.404,39.5
711,0.404,39.5
712,0.402,39.6
713,0.402,39.6
714,0.401,39.7
715,0.4,39.8
716,0.399,39.9
717,0.399,39.9
718,0.398,40
719,0.398,40
720,0.397,40.1
721,0.396,40.2
722,0.395,40.2
723,0.393,40.4
724,0.393,40.5
725,0.392,40.5
726,0.39,40.7
727,0.39,40.7
728,0.39,40.7
729,0.39,40.7
730,0.389,40.8
731,0.389,40.8
732,0.389,40.8
733,0.388,40.9
734,0.388,40.9
735,0.388,40.9
736,0.387,41
737,0.387,41
738,0.385,41.3
739,0.381,41.6
740,0.378,41.8
741,0.378,41.8
742,0.378,41.9
743,0.377,42
744,0.376,42
745,0.375,42.2
746,0.373,42.3
747,0.372,42.5
748,0.372,42.5
749,0.369,42.8
750,0.369,42.8
751,0.368,42.8
752,0.368,42.8
753,0.368,42.9
754,0.368,42.9
755,0.368,42.9
756,0.368,42.9
757,0.367,42.9
758,0.365,43.1
759,0.364,43.3
760,0.362,43.5
761,0.36,43.7
762,0.358,43.9
763,0.357,43.9
764,0.357,44
765,0.357,44
766,0.357,44
767,0.357,44
768,0.356,44
769,0.356,44.1
770,0.356,44.1
771,0.353,44.4
772,0.353,44.4
773,0.352,44.4
774,0.352,44.4
775,0.352,44.4
776,0.352,44.5
777,0.352,44.5
778,0.352,44.5
779,0.35,44.7
780,0.349,44.7
781,0.349,44.8
782,0.348,44.9
783,0.347,45
784,0.346,45.1
785,0.345,45.2
786,0.345,45.2
787,0.344,45.2
788,0.34,45.7
789,0.34,45.7
790,0.34,45.7
791,0.339,45.8
792,0.339,45.8
793,0.339,45.8
794,0.339,45.8
795,0.339,45.8
796,0.339,45.8
797,0.339,45.8
798,0.338,45.9
799,0.338,46
800,0.335,46.3
801,0.333,46.5
802,0.332,46.6
803,0.331,46.7
804,0.328,47
805,0.328,47
806,0.327,47.1
807,0.325,47.4
808,0.324,47.5
809,0.323,47.5
810,0.323,47.5
811,0.323,47.6
812,0.321,47.8
813,0.321,47.8
814,0.321,47.8
815,0.319,47.9
816,0.319,47.9
817,0.319,47.9
818,0.319,48
819,0.318,48.1
820,0.315,48.4
821,0.31,49
822,0.301,50
823,0.298,50.4
824,0.302,49.9
825,0.308,49.2
826,0.312,48.7
827,0.311,48.8
828,0.31,49
829,0.31,49
830,0.311,48.8
831,0.312,48.7
832,0.311,48.8
833,0.31,48.9
834,0.305,49.6
835,0.305,49.6
836,0.307,49.3
837,0.308,49.2
838,0.309,49.1
839,0.309,49.1
840,0.309,49.1
841,0.309,49.1
842,0.307,49.3
843,0.307,49.3
844,0.307,49.3
845,0.307,49.3
846,0.305,49.6
847,0.305,49.5
848,0.306,49.4
849,0.307,49.4
850,0.306,49.4
851,0.306,49.4
852,0.306,49.4
853,0.306,49.5
854,0.306,49.5
855,0.303,49.7
856,0.302,49.8
857,0.303,49.8
858,0.303,49.8
859,0.303,49.8
860,0.302,49.9
861,0.301,50
862,0.3,50.1
863,0.3,50.1
864,0.297,50.4
865,0.297,50.5
866,0.296,50.5
867,0.296,50.6
868,0.296,50.6
869,0.296,50.6
870,0.295,50.7
871,0.295,50.7
872,0.293,50.9
873,0.293,50.9
874,0.293,51
875,0.292,51.1
876,0.292,51.1
877,0.291,51.1
878,0.291,51.1
879,0.291,51.2
880,0.287,51.6
881,0.281,52.4
882,0.276,52.9
883,0.277,52.9
884,0.281,52.4
885,0.281,52.3
886,0.282,52.2
887,0.286,51.7
888,0.286,51.7
889,0.285,51.9
890,0.285,51.9
891,0.285,51.9
892,0.285,51.9
893,0.285,51.9
894,0.284,51.9
895,0.282,52.3
896,0.281,52.4
897,0.281,52.4
898,0.279,52.6
899,0.28,52.4
900,0.281,52.3
901,0.281,52.3
902,0.282,52.3
903,0.281,52.4
904,0.276,52.9
905,0.273,53.3
906,0.279,52.6
907,0.28,52.5
908,0.28,52.5
909,0.28,52.4
910,0.28,52.5
911,0.28,52.5
912,0.279,52.6
913,0.278,52.7
914,0.278,52.7
915,0.277,52.8
916,0.274,53.3
917,0.274,53.3
918,0.275,53.1
919,0.275,53.1
920,0.274,53.3
921,0.274,53.2
922,0.274,53.2
923,0.275,53.1
924,0.275,53.1
925,0.275,53
926,0.275,53.1
927,0.275,53
928,0.275,53.1
929,0.276,53
930,0.275,53
931,0.275,53
932,0.276,53
933,0.274,53.2
934,0.274,53.2
935,0.274,53.2
936,0.274,53.2
937,0.274,53.3
938,0.273,53.3
939,0.273,53.3
940,0.272,53.5
941,0.272,53.5
942,0.272,53.4
943,0.272,53.5
944,0.27,53.7
945,0.27,53.7
946,0.27,53.7
947,0.27,53.7
948,0.27,53.7
949,0.271,53.6
950,0.278,52.7
951,0.288,51.5
952,0.291,51.2
953,0.293,50.9
954,0.294,50.8
955,0.295,50.7
956,0.299,50.2
957,0.301,50
958,0.304,49.6
959,0.307,49.3
960,0.309,49.1
961,0.31,48.9
962,0.31,48.9
963,0.311,48.9
964,0.313,48.7
965,0.314,48.6
966,0.314,48.5
967,0.315,48.4
968,0.32,47.9
969,0.325,47.3
970,0.327,47
971,0.328,47
972,0.328,47
973,0.326,47.2
974,0.324,47.4
975,0.321,47.7
976,0.322,47.7
977,0.321,47.8
978,0.318,48.1
979,0.313,48.7
980,0.296,50.6
981,0.294,50.9
982,0.287,51.6
983,0.285,51.9
984,0.285,51.8
985,0.29,51.2
986,0.3,50.1
987,0.308,49.2
988,0.313,48.7
989,0.313,48.6
990,0.314,48.6
991,0.313,48.7
992,0.31,49
993,0.299,50.2
994,0.293,50.9
995,0.281,52.3
996,0.275,53.1
997,0.276,53
998,0.277,52.8
999,0.278,52.8
"1,000.00",0.287,51.6
"1,001.00",0.289,51.4
"1,002.00",0.294,50.9
"1,003.00",0.298,50.3
"1,004.00",0.299,50.2
"1,005.00",0.299,50.2
"1,006.00",0.298,50.4
"1,007.00",0.298,50.3
"1,008.00",0.299,50.2
"1,009.00",0.299,50.2
"1,010.00",0.299,50.2
"1,011.00",0.299,50.2
"1,012.00",0.299,50.2
"1,013.00",0.297,50.5
"1,014.00",0.295,50.7
"1,015.00",0.294,50.8
"1,016.00",0.294,50.8
"1,017.00",0.291,51.2
"1,018.00",0.291,51.1
"1,019.00",0.293,51
"1,020.00",0.3,50.2
"1,021.00",0.302,49.8
"1,022.00",0.305,49.6
"1,023.00",0.305,49.6
"1,024.00",0.307,49.3
"1,025.00",0.307,49.3
"1,026.00",0.31,48.9
"1,027.00",0.312,48.8
"1,028.00",0.312,48.7
"1,029.00",0.313,48.7
"1,030.00",0.314,48.6
"1,031.00",0.314,48.6
"1,032.00",0.314,48.5
"1,033.00",0.314,48.5
"1,034.00",0.314,48.5
"1,035.00",0.315,48.4
"1,036.00",0.32,47.8
"1,037.00",0.323,47.5
"1,038.00",0.323,47.5
"1,039.00",0.325,47.3
"1,040.00",0.328,47
"1,041.00",0.329,46.9
"1,042.00",0.33,46.8
"1,043.00",0.33,46.8
"1,044.00",0.331,46.6
"1,045.00",0.333,46.5
"1,046.00",0.335,46.3
"1,047.00",0.335,46.3
"1,048.00",0.334,46.3
"1,049.00",0.334,46.3
"1,050.00",0.335,46.3
"1,051.00",0.335,46.3
"1,052.00",0.334,46.4
"1,053.00",0.334,46.3
"1,054.00",0.335,46.2
"1,055.00",0.335,46.2
"1,056.00",0.338,45.9
"1,057.00",0.343,45.4
"1,058.00",0.353,44.4
"1,059.00",0.358,43.8
"1,060.00",0.369,42.8
"1,061.00",0.369,42.8
